id,sex,age,bronze,silver,gold,platinum,paid,employed,number_people,income,married,tobacco,city,state,lat,lng
1162175,0,73,78.1,148.1,248.1,383.1,148.1,1,4,300000,0,1,Charleston,West Virginia,38.35016,-81.63895
1163176,1,61,71.6,132.6,221.6,341.1,132.6,0,2,300000,1,1,Ellijay,Georgia,34.69451,-84.4829
1164176,1,74,71.35,133.85,226.35,350.1,133.85,1,1,300000,1,1,New York,New York,40.71455,-74.00714
1165176,1,77,74.35,136.85,229.35,353.1,136.85,1,1,100000,1,1,Myrtle Beach,South Carolina,33.69356,-78.88266
1166176,1,77,75.6,140.6,235.6,363.1,140.6,1,2,400000,1,1,Warsaw,Indiana,41.23856,-85.8528
1167176,1,71,78.1,148.1,248.1,383.1,148.1,1,4,100000,1,1,Lansing,Michigan,42.73194,-84.55225
1168176,1,74,73.85,141.35,238.85,370.1,370.1,1,3,200000,1,1,Syracuse,New York,43.05028,-76.14738
1169176,1,68,75.6,140.6,235.6,363.1,140.6,0,2,500000,1,1,Williamsport,Pennsylvania,41.24094,-77.00141
1170177,0,78,75.1,145.1,245.1,380.1,245.1,1,4,100000,0,1,Worcester,Massachusetts,42.26341,-71.80219
1171177,0,76,62.5,127.5,222.5,350.0,222.5,0,2,100000,1,1,Orono,Maine,44.88588,-68.67399
1172177,0,69,71.35,133.85,226.35,350.1,226.35,1,1,100000,1,1,Poughkeepsie,New York,41.70671,-73.92937
1173177,0,68,74.35,136.85,229.35,353.1,229.35,1,1,100000,0,1,Hagerstown,Maryland,39.6425,-77.71758
1174177,0,71,74.35,136.85,229.35,353.1,136.85,1,1,200000,1,1,Beckley,West Virginia,37.77759,-81.18764
1175177,0,63,67.35,125.85,212.35,328.1,212.35,1,1,700000,0,1,Salisbury,Maryland,38.36573,-75.59532
1176177,0,69,73.85,141.35,238.85,370.1,238.85,1,3,300000,1,1,New York,New York,40.71455,-74.00714
1177177,0,67,74.35,136.85,229.35,353.1,136.85,1,1,100000,1,1,Pittsburgh,Pennsylvania,40.43851,-79.99734
1178178,1,64,71.6,132.6,221.6,341.1,221.6,1,2,300000,0,1,Wilmington,Delaware,39.74023,-75.55084
1179178,1,68,76.85,144.35,241.85,373.1,144.35,1,3,100000,1,1,Indianapolis,Indiana,39.76691,-86.14996
1180179,0,66,75.6,140.6,235.6,363.1,235.6,1,2,100000,0,1,Troy,Michigan,42.56237,-83.15442
1181179,0,73,71.35,133.85,226.35,350.1,133.85,1,1,300000,0,1,Elmira,New York,42.09041,-76.79881
1182179,0,72,74.35,136.85,229.35,353.1,136.85,1,1,200000,1,1,Wilmington,Delaware,39.74023,-75.55084
1183179,0,62,70.35,128.85,215.35,331.1,128.85,1,1,200000,1,1,Fort Wayne,Indiana,41.08026,-85.13831
1184179,0,61,70.35,128.85,215.35,331.1,70.35,1,1,700000,1,1,Grand Rapids,Michigan,42.96641,-85.67118
1185179,0,73,75.1,145.1,245.1,380.1,380.1,1,4,100000,1,1,Syracuse,New York,43.05028,-76.14738
1186179,0,71,65.5,130.5,225.5,353.0,225.5,1,2,100000,1,1,Philadelphia,Pennsylvania,39.95222,-75.16218
1187179,0,65,72.85,136.35,227.85,351.1,136.35,1,3,100000,0,1,Somerset,Kentucky,37.0934,-84.60084
1188179,0,77,64.25,126.75,219.25,343.0,219.25,1,1,100000,1,1,Greensboro,North Carolina,36.06899,-79.7947
1189179,0,68,68.0,138.0,238.0,373.0,238.0,1,4,300000,1,1,Parkersburg,West Virginia,39.26343,-81.5583
1190180,1,76,76.85,144.35,241.85,373.1,76.85,1,3,300000,0,1,Clemson,South Carolina,34.68268,-82.84058
1191180,1,75,74.35,136.85,229.35,353.1,229.35,1,1,200000,1,1,Owensboro,Kentucky,37.77421,-87.11351
1192180,1,77,76.85,144.35,241.85,373.1,144.35,1,3,200000,0,1,Gulliver,Michigan,45.99297,-86.01231
1193180,1,71,75.1,145.1,245.1,380.1,145.1,1,4,500000,1,1,New Haven,Connecticut,41.30762,-72.92462
1194180,1,64,67.35,125.85,212.35,328.1,125.85,0,1,200000,0,1,Boston,Massachusetts,42.35866,-71.05674
1195180,1,68,71.35,133.85,226.35,350.1,71.35,1,1,300000,1,1,Grand Lake Stream,Maine,45.18225,-67.77697
1196180,1,69,71.35,133.85,226.35,350.1,226.35,1,1,100000,0,1,New York,New York,40.71455,-74.00714
1197180,1,65,72.85,136.35,227.85,351.1,72.85,1,3,100000,1,1,Binghamton,New York,42.09869,-75.91136
1198180,1,76,64.25,126.75,219.25,343.0,64.25,1,1,300000,0,1,Charleston,West Virginia,38.35016,-81.63895
1199180,1,63,67.35,125.85,212.35,328.1,125.85,1,1,300000,1,1,Washington,District of Columbia,38.89037,-77.03196
1200181,0,72,71.35,133.85,226.35,350.1,133.85,1,1,100000,1,1,Elmira,New York,42.09041,-76.79881
1201181,0,68,78.1,148.1,248.1,383.1,248.1,1,4,500000,0,1,Wilkes Barre,Pennsylvania,41.24276,-75.87707
1202181,0,75,74.35,136.85,229.35,353.1,136.85,0,1,200000,0,1,Lafayette,Indiana,40.41737,-86.87655
1203181,0,77,74.35,136.85,229.35,353.1,74.35,1,1,100000,1,1,South Bend,Indiana,41.67907,-86.25405
1204181,0,69,71.35,133.85,226.35,350.1,226.35,1,1,100000,0,1,Syracuse,New York,43.05028,-76.14738
1205181,0,68,74.35,136.85,229.35,353.1,136.85,1,1,100000,1,1,Fayetteville,North Carolina,35.05534,-78.87727
1206181,0,63,70.35,128.85,215.35,331.1,215.35,1,1,200000,1,1,Bowling Green,Kentucky,36.99462,-86.44558
1207181,0,78,61.25,123.75,216.25,340.0,216.25,1,1,500000,1,1,Bristol,Tennessee,36.59218,-82.22129
1208181,0,79,74.35,136.85,229.35,353.1,229.35,1,1,100000,1,1,Lima,Ohio,40.74269,-84.10729
1209181,0,62,74.1,140.1,234.1,361.1,140.1,1,4,800000,0,1,Bethlehem,Pennsylvania,40.63102,-75.37778
1210182,1,62,90.1,156.1,250.1,377.1,250.1,1,4,100000,1,1,Cincinnati,Ohio,39.162,-84.45689
1211182,1,71,74.35,136.85,229.35,353.1,229.35,1,1,100000,1,1,Toledo,Ohio,41.65381,-83.53626
1212182,1,69,73.85,141.35,238.85,370.1,238.85,1,3,400000,1,1,New Haven,Connecticut,41.30762,-72.92462
1213182,1,79,72.6,137.6,232.6,360.1,137.6,1,2,400000,0,1,Boston,Massachusetts,42.35866,-71.05674
1214182,1,76,74.35,136.85,229.35,353.1,136.85,1,1,100000,0,1,Warsaw,Indiana,41.23856,-85.8528
1215182,1,71,75.6,140.6,235.6,363.1,363.1,1,2,100000,0,1,Kincheloe,Michigan,46.2594,-84.46384
1216183,0,66,71.35,133.85,226.35,350.1,133.85,1,1,100000,0,1,Rochester,New York,43.1558,-77.61632
1217183,0,74,74.35,136.85,229.35,353.1,229.35,1,1,200000,0,1,Wilkes Barre,Pennsylvania,41.24276,-75.87707
1218183,0,76,74.35,136.85,229.35,353.1,136.85,1,1,200000,0,1,Kingsport,Tennessee,36.5478,-82.56042
1219183,0,72,74.35,136.85,229.35,353.1,229.35,1,1,100000,1,1,Charlotte,North Carolina,35.22286,-80.83796
1220184,1,76,76.85,144.35,241.85,373.1,144.35,1,3,100000,0,1,Dayton,Ohio,39.7592,-84.19381
1221184,1,63,70.35,128.85,215.35,331.1,70.35,1,1,100000,1,1,Greenville,South Carolina,34.84827,-82.40011
1222184,1,68,76.85,144.35,241.85,373.1,241.85,1,3,400000,0,1,Indianapolis,Indiana,39.76691,-86.14996
1223184,1,75,74.35,136.85,229.35,353.1,136.85,1,1,200000,1,1,Detroit,Michigan,42.33168,-83.048
1224184,1,61,68.6,129.6,218.6,338.1,218.6,1,2,200000,1,1,Bethlehem,Pennsylvania,40.63102,-75.37778
1225184,1,66,64.25,126.75,219.25,343.0,126.75,1,1,300000,0,1,Aiken,South Carolina,33.56164,-81.72214
1226184,1,77,76.85,144.35,241.85,373.1,76.85,1,3,200000,0,1,Clarksville,Tennessee,36.53121,-87.35992
1227184,1,80,74.35,136.85,229.35,353.1,136.85,1,1,100000,1,1,Greenville,South Carolina,34.84827,-82.40011
1228184,1,76,74.35,136.85,229.35,353.1,229.35,1,1,100000,0,1,Steubenville,Ohio,40.36959,-80.63716
1229184,1,74,71.35,133.85,226.35,350.1,226.35,1,1,100000,1,1,Charlottesville,Virginia,38.03213,-78.47756
1230185,0,71,76.85,144.35,241.85,373.1,241.85,1,3,300000,1,1,Bowling Green,Kentucky,36.99462,-86.44558
1231185,0,80,65.5,130.5,225.5,353.0,130.5,1,2,300000,1,1,Greensboro,North Carolina,36.06899,-79.7947
1232185,0,76,74.35,136.85,229.35,353.1,229.35,1,1,100000,1,1,Canton,Ohio,40.79781,-81.37157
1233185,0,61,60.25,118.75,205.25,321.0,118.75,0,1,100000,1,1,Florence,South Carolina,34.19366,-79.7683
1234185,0,69,76.85,144.35,241.85,373.1,76.85,1,3,200000,0,1,Louisville,Kentucky,38.25486,-85.7664
1235185,0,78,78.1,148.1,248.1,383.1,78.1,1,4,100000,1,1,Traverse City,Michigan,44.75999,-85.61584
1236185,0,63,67.35,125.85,212.35,328.1,67.35,1,1,300000,1,1,New York,New York,40.71455,-74.00714
1237185,0,77,74.35,136.85,229.35,353.1,229.35,1,1,400000,0,1,Wilkes Barre,Pennsylvania,41.24276,-75.87707
1238185,0,78,71.35,133.85,226.35,350.1,71.35,1,1,300000,1,1,Washington,District of Columbia,38.89037,-77.03196
1239186,1,75,64.25,126.75,219.25,343.0,219.25,1,1,100000,1,1,South Bend,Indiana,41.67907,-86.25405
1240188,1,75,71.35,133.85,226.35,350.1,226.35,1,1,100000,1,1,Rochester,New York,43.1558,-77.61632
1241188,1,77,71.35,133.85,226.35,350.1,226.35,1,1,400000,1,1,Poughkeepsie,New York,41.70671,-73.92937
1242188,1,72,71.35,133.85,226.35,350.1,226.35,1,1,100000,0,1,Bristol,Tennessee,36.59218,-82.22129
1243188,1,67,75.6,140.6,235.6,363.1,235.6,1,2,700000,1,1,Somerset,Kentucky,37.0934,-84.60084
1244188,1,76,76.85,144.35,241.85,373.1,373.1,1,3,800000,0,1,Raleigh,North Carolina,35.78551,-78.64267
1245188,1,78,74.35,136.85,229.35,353.1,229.35,1,1,100000,1,1,Akron,Ohio,41.08421,-81.51405
1246188,1,70,75.1,145.1,245.1,380.1,245.1,1,4,500000,1,1,Richmond,Virginia,37.5407,-77.43365
1247188,1,70,65.5,130.5,225.5,353.0,65.5,1,2,100000,1,1,Elizabethtown,Illinois,37.45093,-88.30158
1248188,1,61,74.1,140.1,234.1,361.1,74.1,1,4,200000,1,1,Statesville,North Carolina,35.78588,-80.88898
1249188,1,76,74.35,136.85,229.35,353.1,229.35,1,1,800000,0,1,Akron,Ohio,41.08421,-81.51405
1250189,0,71,71.35,133.85,226.35,350.1,226.35,1,1,300000,1,1,Montpelier,Vermont,44.26029,-72.57626
1251189,0,78,75.1,145.1,245.1,380.1,75.1,1,4,100000,1,1,Boston,Massachusetts,42.35866,-71.05674
1252189,0,71,72.6,137.6,232.6,360.1,137.6,1,2,100000,1,1,Philadelphia,Pennsylvania,39.95222,-75.16218
1253189,0,71,75.6,140.6,235.6,363.1,140.6,1,2,300000,1,1,Canton,Ohio,40.79781,-81.37157
1254189,0,71,72.6,137.6,232.6,360.1,232.6,1,2,100000,0,1,Norfolk,Virginia,36.84682,-76.28506
1255189,0,76,74.35,136.85,229.35,353.1,136.85,0,1,100000,1,1,Evansville,Indiana,37.97708,-87.56405
1256189,0,72,74.35,136.85,229.35,353.1,229.35,1,1,100000,1,1,Greenville,North Carolina,35.6072,-77.38023
1257189,0,72,75.6,140.6,235.6,363.1,235.6,1,2,400000,0,1,Dayton,Ohio,39.7592,-84.19381
1258189,0,70,74.35,136.85,229.35,353.1,74.35,1,1,800000,0,1,Lafayette,Indiana,40.41737,-86.87655
1259189,0,64,60.25,118.75,205.25,321.0,60.25,1,1,300000,1,1,Detroit,Michigan,42.33168,-83.048
1260190,1,63,68.6,129.6,218.6,338.1,129.6,1,2,300000,0,1,Binghamton,New York,42.09869,-75.91136
1261190,1,74,64.25,126.75,219.25,343.0,126.75,1,1,1000000,0,1,Savannah,Georgia,32.08091,-81.09119
1262190,1,74,78.1,148.1,248.1,383.1,383.1,1,4,200000,1,1,Columbus,Indiana,39.2015,-85.91868
1263190,1,79,75.6,140.6,235.6,363.1,140.6,1,2,100000,0,1,Midland,Michigan,43.61708,-84.24506
1264190,1,69,73.85,141.35,238.85,370.1,73.85,1,3,700000,0,1,New York,New York,40.71455,-74.00714
1265190,1,63,69.85,133.35,224.85,348.1,348.1,1,3,100000,1,1,Richmond,Virginia,37.5407,-77.43365
1266190,1,68,74.35,136.85,229.35,353.1,74.35,1,1,700000,0,1,Kingsport,Tennessee,36.5478,-82.56042
1267190,1,70,64.25,126.75,219.25,343.0,126.75,1,1,500000,0,1,Asheville,North Carolina,35.59844,-82.55312
1268190,1,78,71.35,133.85,226.35,350.1,133.85,1,1,200000,0,1,Washington,District of Columbia,38.89037,-77.03196
1269190,1,70,66.75,134.25,231.75,363.0,231.75,1,3,100000,1,1,Westernport,Maryland,39.49437,-79.0451
1270191,0,74,78.1,148.1,248.1,383.1,383.1,1,4,300000,0,1,Indiana,Pennsylvania,40.6229,-79.15015
1271191,0,65,67.35,125.85,212.35,328.1,125.85,1,1,100000,1,1,Bethlehem,Pennsylvania,40.63102,-75.37778
1272191,0,69,73.85,141.35,238.85,370.1,370.1,1,3,200000,1,1,Auburn,New York,42.92936,-76.56591
1273191,0,73,75.1,145.1,245.1,380.1,145.1,1,4,200000,0,1,Norfolk,Virginia,36.84682,-76.28506
1274191,0,71,75.1,145.1,245.1,380.1,380.1,1,4,200000,0,1,Boston,Massachusetts,42.35866,-71.05674
1275192,1,64,70.35,128.85,215.35,331.1,128.85,1,1,300000,1,1,Johnson City,Tennessee,36.32008,-82.34518
1276192,1,71,74.35,136.85,229.35,353.1,136.85,1,1,100000,0,1,Akron,Ohio,41.08421,-81.51405
1277192,1,79,71.35,133.85,226.35,350.1,71.35,1,1,100000,1,1,Norfolk,Virginia,36.84682,-76.28506
1278192,1,70,74.35,136.85,229.35,353.1,74.35,0,1,100000,0,1,Ashland,Kentucky,38.48082,-82.64384
1279192,1,70,64.25,126.75,219.25,343.0,64.25,1,1,200000,1,1,Charlotte,North Carolina,35.22286,-80.83796
1280193,0,79,76.85,144.35,241.85,373.1,76.85,1,3,200000,1,1,Columbus,Ohio,39.96199,-83.00275
1281193,0,70,75.6,140.6,235.6,363.1,235.6,1,2,700000,1,1,Charleston,West Virginia,38.35016,-81.63895
1282193,0,64,68.6,129.6,218.6,338.1,218.6,0,2,100000,1,1,Boston,Massachusetts,42.35866,-71.05674
1283193,0,76,75.1,145.1,245.1,380.1,245.1,1,4,100000,1,1,New York,New York,40.71455,-74.00714
1284193,0,75,76.85,144.35,241.85,373.1,373.1,0,3,200000,0,1,Steubenville,Ohio,40.36959,-80.63716
1285193,0,75,72.6,137.6,232.6,360.1,72.6,1,2,200000,1,1,Richmond,Virginia,37.5407,-77.43365
1286193,0,73,71.35,133.85,226.35,350.1,71.35,1,1,400000,0,1,Hartford,Connecticut,41.76349,-72.67402
1287193,0,70,71.35,133.85,226.35,350.1,71.35,1,1,300000,1,1,Laconia,New Hampshire,43.52807,-71.46894
1288193,0,75,74.35,136.85,229.35,353.1,229.35,1,1,200000,1,1,Steubenville,Ohio,40.36959,-80.63716
1289193,0,77,74.35,136.85,229.35,353.1,229.35,1,1,100000,1,1,Beckley,West Virginia,37.77759,-81.18764
1290194,1,74,71.35,133.85,226.35,350.1,71.35,1,1,700000,1,1,Washington,District of Columbia,38.89037,-77.03196
1291194,1,68,72.6,137.6,232.6,360.1,137.6,1,2,100000,1,1,Bethlehem,Pennsylvania,40.63102,-75.37778
1292194,1,75,75.6,140.6,235.6,363.1,140.6,1,2,400000,0,1,Indiana,Pennsylvania,40.6229,-79.15015
1293194,1,61,71.6,132.6,221.6,341.1,132.6,1,2,100000,1,1,Parkersburg,West Virginia,39.26343,-81.5583
1294194,1,77,73.85,141.35,238.85,370.1,370.1,1,3,100000,1,1,Boston,Massachusetts,42.35866,-71.05674
1295194,1,66,71.35,133.85,226.35,350.1,226.35,1,1,300000,0,1,Philadelphia,Pennsylvania,39.95222,-75.16218
1296194,1,68,76.85,144.35,241.85,373.1,144.35,1,3,200000,0,1,Lima,Ohio,40.74269,-84.10729
1297194,1,67,71.35,133.85,226.35,350.1,71.35,1,1,100000,0,1,Washington,District of Columbia,38.89037,-77.03196
1298194,1,79,74.35,136.85,229.35,353.1,136.85,1,1,200000,1,1,Louisville,Kentucky,38.25486,-85.7664
1299194,1,65,72.85,136.35,227.85,351.1,227.85,1,3,300000,0,1,Johnson City,Tennessee,36.32008,-82.34518
1300195,0,63,71.6,132.6,221.6,341.1,221.6,1,2,1000000,1,1,Columbus,Ohio,39.96199,-83.00275
1301195,0,64,67.35,125.85,212.35,328.1,212.35,1,1,300000,1,1,Roanoke,Virginia,37.27152,-79.94057
1302195,0,76,75.6,140.6,235.6,363.1,75.6,1,2,900000,0,1,Somerset,Kentucky,37.0934,-84.60084
1303195,0,71,75.6,140.6,235.6,363.1,363.1,1,2,200000,1,1,Statesville,North Carolina,35.78588,-80.88898
1304195,0,62,69.85,133.35,224.85,348.1,224.85,0,3,900000,1,1,Concord,New Hampshire,43.20725,-71.5366
1305195,0,77,75.6,140.6,235.6,363.1,75.6,1,2,200000,0,1,Hagerstown,Maryland,39.6425,-77.71758
1306195,0,65,70.35,128.85,215.35,331.1,331.1,1,1,300000,0,1,Beckley,West Virginia,37.77759,-81.18764
1307195,0,65,71.1,137.1,231.1,358.1,358.1,1,4,300000,1,1,Washington,District of Columbia,38.89037,-77.03196
1308195,0,80,71.35,133.85,226.35,350.1,133.85,1,1,100000,1,1,Genesee,Pennsylvania,41.98958,-77.86902
1309195,0,63,74.1,140.1,234.1,361.1,234.1,1,4,300000,1,1,State College,Pennsylvania,40.79373,-77.8607
1310196,1,71,74.35,136.85,229.35,353.1,229.35,0,1,400000,0,1,Beckley,West Virginia,37.77759,-81.18764
1311196,1,70,73.85,141.35,238.85,370.1,73.85,1,3,200000,0,1,Worcester,Massachusetts,42.26341,-71.80219
1312196,1,68,71.35,133.85,226.35,350.1,133.85,1,1,100000,0,1,Philadelphia,Pennsylvania,39.95222,-75.16218
1313196,1,68,78.1,148.1,248.1,383.1,248.1,1,4,100000,0,1,Philadelphia,Pennsylvania,39.95222,-75.16218
1314196,1,70,71.35,133.85,226.35,350.1,133.85,1,1,100000,1,1,New Haven,Connecticut,41.30762,-72.92462
1315196,1,65,69.85,133.35,224.85,348.1,69.85,1,3,100000,1,1,Grand Lake Stream,Maine,45.18225,-67.77697
1316196,1,62,57.25,115.75,202.25,318.0,202.25,1,1,100000,0,1,Rochester,New York,43.1558,-77.61632
1317196,1,66,74.35,136.85,229.35,353.1,74.35,1,1,100000,0,1,Pittsburgh,Pennsylvania,40.43851,-79.99734
1318196,1,75,74.35,136.85,229.35,353.1,136.85,1,1,200000,0,1,Clarksburg,West Virginia,39.27944,-80.34017
1319196,1,72,63.75,131.25,228.75,360.0,131.25,1,3,300000,0,1,Salisbury,Maryland,38.36573,-75.59532
1320197,0,77,71.35,133.85,226.35,350.1,350.1,1,1,700000,1,1,Meridale,New York,42.37742,-74.99728
1321197,0,65,67.35,125.85,212.35,328.1,212.35,1,1,300000,1,1,Henrico,Virginia,36.59272,-78.61649
1322197,0,72,71.35,133.85,226.35,350.1,226.35,1,1,100000,1,1,Boston,Massachusetts,42.35866,-71.05674
1323197,0,78,71.35,133.85,226.35,350.1,133.85,1,1,200000,1,1,Lebanon,New Hampshire,43.64481,-72.25395
1324197,0,79,74.35,136.85,229.35,353.1,136.85,1,1,100000,1,1,Dayton,Ohio,39.7592,-84.19381
1325197,0,62,67.35,125.85,212.35,328.1,212.35,1,1,300000,0,1,Charlottesville,Virginia,38.03213,-78.47756
1326197,0,63,72.85,136.35,227.85,351.1,136.35,1,3,500000,1,1,Kingsport,Tennessee,36.5478,-82.56042
1327197,0,64,74.1,140.1,234.1,361.1,140.1,1,4,100000,0,1,Wilmington,North Carolina,34.23497,-77.946
1328197,0,64,72.85,136.35,227.85,351.1,136.35,0,3,700000,1,1,Indiana,Pennsylvania,40.6229,-79.15015
1329197,0,61,70.35,128.85,215.35,331.1,128.85,0,1,200000,1,1,Beckley,West Virginia,37.77759,-81.18764
1330198,1,70,71.35,133.85,226.35,350.1,133.85,1,1,200000,1,1,Concord,New Hampshire,43.20725,-71.5366
1331198,1,77,78.1,148.1,248.1,383.1,248.1,1,4,200000,0,1,Columbus,Indiana,39.2015,-85.91868
1332198,1,65,71.6,132.6,221.6,341.1,71.6,1,2,800000,1,1,Meridale,New York,42.37742,-74.99728
1333198,1,63,67.35,125.85,212.35,328.1,67.35,1,1,200000,1,1,Potsdam,New York,44.66987,-74.98656
1334198,1,76,76.85,144.35,241.85,373.1,373.1,0,3,200000,1,1,Lansing,Michigan,42.73194,-84.55225
1335198,1,76,71.35,133.85,226.35,350.1,133.85,1,1,300000,1,1,Manchester,New Hampshire,42.9912,-71.4631
1336198,1,76,64.25,126.75,219.25,343.0,219.25,1,1,100000,0,1,Indiana,Pennsylvania,40.6229,-79.15015
1337198,1,70,65.5,130.5,225.5,353.0,130.5,1,2,100000,1,1,Clarksburg,West Virginia,39.27944,-80.34017
1338198,1,72,73.85,141.35,238.85,370.1,141.35,1,3,100000,0,1,Hagerstown,Maryland,39.6425,-77.71758
1339198,1,74,71.35,133.85,226.35,350.1,226.35,1,1,100000,0,1,Warren,Pennsylvania,41.84403,-79.14349
1340199,0,64,70.35,128.85,215.35,331.1,215.35,0,1,100000,1,1,Pittsburgh,Pennsylvania,40.43851,-79.99734
1341199,0,72,76.85,144.35,241.85,373.1,373.1,1,3,100000,1,1,Charleston,West Virginia,38.35016,-81.63895
1342199,0,68,72.6,137.6,232.6,360.1,232.6,1,2,100000,1,1,Washington,District of Columbia,38.89037,-77.03196
1343199,0,73,65.0,135.0,235.0,370.0,235.0,1,4,500000,0,1,Toms River,New Jersey,39.95307,-74.19372
1344200,1,66,74.35,136.85,229.35,353.1,229.35,1,1,100000,1,1,Bethlehem,Pennsylvania,40.63102,-75.37778
1345200,1,73,73.85,141.35,238.85,370.1,141.35,0,3,200000,1,1,Worcester,Massachusetts,42.26341,-71.80219
1346200,1,70,72.6,137.6,232.6,360.1,232.6,1,2,100000,1,1,Grand Lake Stream,Maine,45.18225,-67.77697
1347200,1,76,71.35,133.85,226.35,350.1,226.35,1,1,300000,1,1,Watertown,New York,43.97586,-75.91428
1348200,1,63,72.85,136.35,227.85,351.1,72.85,1,3,1000000,1,1,Williamsport,Pennsylvania,41.24094,-77.00141
1349200,1,69,74.35,136.85,229.35,353.1,136.85,1,1,100000,0,1,Parkersburg,West Virginia,39.26343,-81.5583
1350201,0,68,61.25,123.75,216.25,340.0,340.0,1,1,100000,1,1,Washington,District of Columbia,38.89037,-77.03196
1351201,0,67,62.5,127.5,222.5,350.0,127.5,1,2,300000,1,1,Warren,Pennsylvania,41.84403,-79.14349
1352201,0,64,74.1,140.1,234.1,361.1,74.1,1,4,100000,0,1,Pittsburgh,Pennsylvania,40.43851,-79.99734
1353201,0,63,70.35,128.85,215.35,331.1,128.85,1,1,100000,1,1,Louisville,Kentucky,38.25486,-85.7664
1354201,0,65,71.6,132.6,221.6,341.1,221.6,1,2,200000,1,1,Toledo,Ohio,41.65381,-83.53626
1355201,0,69,61.25,123.75,216.25,340.0,123.75,1,1,100000,1,1,Syracuse,New York,43.05028,-76.14738
1356201,0,74,64.25,126.75,219.25,343.0,219.25,1,1,200000,1,1,Hagerstown,Maryland,39.6425,-77.71758
1357201,0,62,85.85,149.35,240.85,364.1,149.35,1,3,100000,0,1,Washington,District of Columbia,38.89037,-77.03196
1358201,0,64,68.6,129.6,218.6,338.1,129.6,1,2,100000,0,1,Laconia,New Hampshire,43.52807,-71.46894
1359201,0,64,57.25,115.75,202.25,318.0,318.0,1,1,100000,0,1,New York,New York,40.71455,-74.00714
1360203,0,64,71.6,132.6,221.6,341.1,132.6,1,2,100000,1,1,Wilmington,Delaware,39.74023,-75.55084
1361203,0,62,70.35,128.85,215.35,331.1,215.35,1,1,200000,0,1,Clarksburg,West Virginia,39.27944,-80.34017
1362203,0,76,73.85,141.35,238.85,370.1,73.85,1,3,400000,1,1,Hagerstown,Maryland,39.6425,-77.71758
1363203,0,71,71.35,133.85,226.35,350.1,226.35,1,1,100000,1,1,Toms River,New Jersey,39.95307,-74.19372
1364203,0,63,71.6,132.6,221.6,341.1,132.6,0,2,100000,1,1,Pittsburgh,Pennsylvania,40.43851,-79.99734
1365203,0,65,69.85,133.35,224.85,348.1,69.85,1,3,100000,1,1,Plattsburgh,New York,44.69913,-73.45303
1366203,0,66,71.35,133.85,226.35,350.1,226.35,1,1,100000,1,1,Hartford,Connecticut,41.76349,-72.67402
1367203,0,65,69.85,133.35,224.85,348.1,133.35,1,3,100000,0,1,Limestone,Maine,46.91049,-67.82558
1368203,0,70,73.85,141.35,238.85,370.1,238.85,1,3,100000,1,1,New Haven,Connecticut,41.30762,-72.92462
1369203,0,62,71.6,132.6,221.6,341.1,221.6,1,2,200000,1,1,Harrisburg,Pennsylvania,40.25986,-76.88223
1370204,1,76,76.85,144.35,241.85,373.1,241.85,1,3,200000,1,1,Owensboro,Kentucky,37.77421,-87.11351
1371204,1,65,72.85,136.35,227.85,351.1,136.35,0,3,100000,1,1,White Cloud,Michigan,43.55002,-85.77162
1372204,1,70,61.25,123.75,216.25,340.0,216.25,1,1,200000,1,1,Auburn,New York,42.92936,-76.56591
1373204,1,79,74.35,136.85,229.35,353.1,74.35,0,1,100000,1,1,Bethlehem,Pennsylvania,40.63102,-75.37778
1374204,1,69,73.85,141.35,238.85,370.1,141.35,1,3,100000,1,1,Washington,District of Columbia,38.89037,-77.03196
1375204,1,68,74.35,136.85,229.35,353.1,229.35,1,1,100000,1,1,Midland,Michigan,43.61708,-84.24506
1376204,1,78,74.35,136.85,229.35,353.1,74.35,1,1,500000,1,1,Steubenville,Ohio,40.36959,-80.63716
1377204,1,67,74.35,136.85,229.35,353.1,353.1,1,1,200000,1,1,Clemson,South Carolina,34.68268,-82.84058
1378204,1,71,90.35,152.85,245.35,369.1,245.35,1,1,200000,1,1,Lafayette,Indiana,40.41737,-86.87655
1379204,1,65,70.35,128.85,215.35,331.1,215.35,1,1,100000,1,1,South Bend,Indiana,41.67907,-86.25405
1380205,0,80,75.1,145.1,245.1,380.1,145.1,1,4,300000,0,1,New Haven,Connecticut,41.30762,-72.92462
1381205,0,68,73.85,141.35,238.85,370.1,73.85,1,3,100000,1,1,Boston,Massachusetts,42.35866,-71.05674
1382205,0,71,76.85,144.35,241.85,373.1,241.85,1,3,200000,1,1,Warsaw,Indiana,41.23856,-85.8528
1383205,0,63,70.35,128.85,215.35,331.1,70.35,1,1,200000,1,1,Toledo,Ohio,41.65381,-83.53626
1384205,0,68,75.6,140.6,235.6,363.1,235.6,1,2,300000,1,1,Wilmington,Delaware,39.74023,-75.55084
1385205,0,68,71.35,133.85,226.35,350.1,71.35,1,1,200000,1,1,New Haven,Connecticut,41.30762,-72.92462
1386205,0,64,68.6,129.6,218.6,338.1,218.6,1,2,200000,1,1,Portland,Maine,43.65915,-70.25668
1387205,0,61,68.6,129.6,218.6,338.1,129.6,1,2,100000,1,1,Syracuse,New York,43.05028,-76.14738
1388205,0,64,60.25,118.75,205.25,321.0,118.75,1,1,300000,0,1,Harrisburg,Pennsylvania,40.25986,-76.88223
